busco_id	assembly	Sequence	start	end	Merian	short_species_id	multispecies_sequence	nGenes	mxGpos	count
15626at7088	Diarsia_rubi	OW026414.1	9777135	9778040	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
15626at7088	Melitaea_cinxia	HG992211.1	8314462	8315748	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
15626at7088	Micropterix_aruncella	OX155968.1	28581757	28582426	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
15626at7088	Tinea_trinotella	HG992312.1	5318694	5319760	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
15648at7088	Diarsia_rubi	OW026414.1	4059123	4060561	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
15648at7088	Glyphotaelius_pellucidus	OW386559.1	8847441	8847864	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
15648at7088	Limnephilus_rhombicus	OV815292.1	3333095	3333518	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
15648at7088	Micropterix_aruncella	OX155968.1	1242401	1242657	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
15648at7088	Melitaea_cinxia	HG992211.1	3381870	3383168	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
15648at7088	Tinea_trinotella	HG992312.1	1713527	1715053	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
1576at7088	Glyphotaelius_pellucidus	OW386559.1	16589955	16603737	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
1576at7088	Limnephilus_rhombicus	OV815292.1	32289483	32332907	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
1576at7088	Diarsia_rubi	OW026414.1	11679050	11695810	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
1576at7088	Tinea_trinotella	HG992312.1	7078345	7093464	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
1576at7088	Melitaea_cinxia	HG992211.1	10320259	10329078	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
1576at7088	Micropterix_aruncella	OX155968.1	4913385	4949023	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
16071at7088	Melitaea_cinxia	HG992211.1	5639814	5640350	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
16071at7088	Micropterix_aruncella	OX155968.1	122813	125733	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
16071at7088	Limnephilus_rhombicus	OV815292.1	17313596	17314129	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
16071at7088	Tinea_trinotella	HG992312.1	3114632	3115147	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
1644at7088	Tinea_trinotella	HG992312.1	13950043	13975836	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
1644at7088	Diarsia_rubi	OW026414.1	21562841	21600312	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
1644at7088	Micropterix_aruncella	OX155973.1	13275605	13325027	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
1644at7088	Limnephilus_rhombicus	OV815294.1	4280405	4352541	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
1644at7088	Melitaea_cinxia	HG992211.1	18856055	18875197	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
1644at7088	Glyphotaelius_pellucidus	OW386562.1	13263719	13294152	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
1670at7088	Diarsia_rubi	OW026414.1	8487487	8531937	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
1670at7088	Glyphotaelius_pellucidus	OW386559.1	24916383	24940295	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
1670at7088	Limnephilus_rhombicus	OV815292.1	42628549	42672554	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
1670at7088	Micropterix_aruncella	OX155968.1	9056605	9081530	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
1670at7088	Melitaea_cinxia	HG992211.1	6980045	7116137	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
1670at7088	Tinea_trinotella	HG992312.1	4228905	4356937	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
1734at7088	Melitaea_cinxia	HG992211.1	6076040	6170227	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
1734at7088	Tinea_trinotella	HG992312.1	3515574	3578619	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
1734at7088	Glyphotaelius_pellucidus	OW386559.1	9930414	9952073	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
1734at7088	Limnephilus_rhombicus	OV815292.1	1702827	1727665	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
1734at7088	Micropterix_aruncella	OX155968.1	20173120	20212492	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
1734at7088	Diarsia_rubi	OW026414.1	7444487	7576778	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
1772at7088	Limnephilus_rhombicus	OV815292.1	24673437	24694715	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
1772at7088	Melitaea_cinxia	HG992211.1	6581072	6600682	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
1772at7088	Tinea_trinotella	HG992312.1	3918622	3935322	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
1772at7088	Diarsia_rubi	OW026414.1	8022942	8066377	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
1772at7088	Glyphotaelius_pellucidus	OW386559.1	12912907	12920195	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
1772at7088	Micropterix_aruncella	OX155968.1	2125589	2145652	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
1785at7088	Melitaea_cinxia	HG992211.1	16372341	16389389	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
1785at7088	Tinea_trinotella	HG992312.1	11747499	11753942	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
1785at7088	Micropterix_aruncella	OX155973.1	3401075	3420618	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
1785at7088	Diarsia_rubi	OW026414.1	18217301	18238546	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
1871at7088	Tinea_trinotella	HG992312.1	8366172	8389400	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
1871at7088	Limnephilus_rhombicus	OV815294.1	27742656	27757114	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
1871at7088	Glyphotaelius_pellucidus	OW386562.1	9283837	9293834	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
1871at7088	Diarsia_rubi	OW026414.1	13496763	13511795	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
1871at7088	Melitaea_cinxia	HG992211.1	12255593	12282647	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
1871at7088	Micropterix_aruncella	OX155973.1	3248483	3267796	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
1881at7088	Tinea_trinotella	HG992312.1	13909809	13912007	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
1881at7088	Glyphotaelius_pellucidus	OW386562.1	3294677	3296743	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
1881at7088	Melitaea_cinxia	HG992211.1	18839007	18841205	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
1881at7088	Limnephilus_rhombicus	OV815294.1	42618682	42620748	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
1881at7088	Diarsia_rubi	OW026414.1	21527679	21529871	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
1881at7088	Micropterix_aruncella	OX155973.1	7695442	7707808	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
1885at7088	Diarsia_rubi	OW026414.1	14242140	14269465	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
1885at7088	Glyphotaelius_pellucidus	OW386562.1	12637393	12715664	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
1885at7088	Tinea_trinotella	HG992312.1	8999920	9031329	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
1885at7088	Limnephilus_rhombicus	OV815294.1	3181127	3285300	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
1885at7088	Micropterix_aruncella	OX155973.1	19536760	19641178	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
1885at7088	Melitaea_cinxia	HG992211.1	12970756	12994557	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
1889at7088	Limnephilus_rhombicus	OV815292.1	40633354	40650755	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
1889at7088	Glyphotaelius_pellucidus	OW386559.1	26163253	26257128	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
1889at7088	Tinea_trinotella	HG992312.1	5479007	5492363	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
1889at7088	Diarsia_rubi	OW026414.1	9878711	9898256	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
1889at7088	Melitaea_cinxia	HG992211.1	8432731	8447741	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
1904at7088	Glyphotaelius_pellucidus	OW386562.1	16454361	16487027	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
1904at7088	Limnephilus_rhombicus	OV815294.1	9340359	9394545	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
1904at7088	Micropterix_aruncella	OX155973.1	24321314	24351209	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
1904at7088	Tinea_trinotella	HG992312.1	14473217	14482446	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
1904at7088	Diarsia_rubi	OW026414.1	22525506	22546099	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
1904at7088	Melitaea_cinxia	HG992211.1	19510778	19523208	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
1938at7088	Melitaea_cinxia	HG992211.1	8666290	8668311	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
1938at7088	Micropterix_aruncella	OX155968.1	26732648	26734657	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
1938at7088	Diarsia_rubi	OW026414.1	10144262	10146283	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
1938at7088	Glyphotaelius_pellucidus	OW386559.1	22909116	22911137	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
1938at7088	Tinea_trinotella	HG992312.1	5730669	5732690	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
1938at7088	Limnephilus_rhombicus	OV815292.1	46176005	46178026	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
1940at7088	Micropterix_aruncella	OX155968.1	495387	540561	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
1940at7088	Glyphotaelius_pellucidus	OW386559.1	13114210	13143319	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
1940at7088	Diarsia_rubi	OW026414.1	9949175	9965219	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
1940at7088	Tinea_trinotella	HG992312.1	5558389	5573259	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
1940at7088	Melitaea_cinxia	HG992211.1	8499354	8511885	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
1940at7088	Limnephilus_rhombicus	OV815292.1	25070322	25142967	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
1945at7088	Micropterix_aruncella	OX155968.1	5068220	5121556	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
1945at7088	Diarsia_rubi	OW026414.1	10553143	10580352	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
1945at7088	Tinea_trinotella	HG992312.1	6157636	6188979	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
1945at7088	Melitaea_cinxia	HG992211.1	9153053	9186145	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
1945at7088	Glyphotaelius_pellucidus	OW386559.1	11743938	11794695	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
1945at7088	Limnephilus_rhombicus	OV815292.1	36853654	36930892	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
1950at7088	Diarsia_rubi	OW026414.1	16353547	16365864	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
1950at7088	Tinea_trinotella	HG992312.1	10612899	10631020	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
1950at7088	Melitaea_cinxia	HG992211.1	15050657	15063594	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
1950at7088	Glyphotaelius_pellucidus	OW386562.1	3880562	3891551	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
1950at7088	Micropterix_aruncella	OX155973.1	1286447	1342228	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
1950at7088	Limnephilus_rhombicus	OV815294.1	41617797	41666796	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
206at7088	Diarsia_rubi	OW026414.1	14328766	14556001	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
206at7088	Melitaea_cinxia	HG992211.1	13049915	13270810	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
206at7088	Glyphotaelius_pellucidus	OW386562.1	12056381	12510349	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
206at7088	Limnephilus_rhombicus	OV815294.1	2355866	2792520	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
206at7088	Micropterix_aruncella	OX155973.1	17267400	17750755	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
206at7088	Tinea_trinotella	HG992312.1	9079677	9265480	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
2079at7088	Micropterix_aruncella	OX155973.1	2235936	2306747	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
2079at7088	Diarsia_rubi	OW026414.1	14975423	14990815	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
2079at7088	Melitaea_cinxia	HG992211.1	13727474	13754411	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
2079at7088	Limnephilus_rhombicus	OV815294.1	17210019	17252333	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
2079at7088	Tinea_trinotella	HG992312.1	9523319	9541763	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
2079at7088	Glyphotaelius_pellucidus	OW386562.1	20141206	20177154	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
2133at7088	Micropterix_aruncella	OX155968.1	26827036	26884083	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
2133at7088	Tinea_trinotella	HG992312.1	5756080	5766884	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
2133at7088	Diarsia_rubi	OW026414.1	10161990	10175351	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
2133at7088	Glyphotaelius_pellucidus	OW386559.1	22968915	22979820	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
2133at7088	Limnephilus_rhombicus	OV815292.1	45934787	46054633	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
2133at7088	Melitaea_cinxia	HG992211.1	8698713	8717897	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
2136at7088	Glyphotaelius_pellucidus	OW386559.1	9832324	9846952	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
2136at7088	Micropterix_aruncella	OX155968.1	1269259	1307473	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
2136at7088	Limnephilus_rhombicus	OV815292.1	1867421	1888879	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
2136at7088	Diarsia_rubi	OW026414.1	7657874	7669595	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
2136at7088	Melitaea_cinxia	HG992211.1	6247624	6260068	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
2136at7088	Tinea_trinotella	HG992312.1	3646164	3657037	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
2137at7088	Limnephilus_rhombicus	OV815294.1	23230508	23242768	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
2137at7088	Glyphotaelius_pellucidus	OW386562.1	4207947	4220591	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
2137at7088	Tinea_trinotella	HG992312.1	9571552	9578882	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
2137at7088	Diarsia_rubi	OW026414.1	15025404	15033239	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
2137at7088	Melitaea_cinxia	HG992211.1	13795259	13801151	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
2137at7088	Micropterix_aruncella	OX155973.1	7889	33899	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
2269at7088	Limnephilus_rhombicus	OV815294.1	34542177	34628215	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
2269at7088	Diarsia_rubi	OW026414.1	18819154	18833073	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
2269at7088	Glyphotaelius_pellucidus	OW386562.1	10973800	10994079	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
2269at7088	Tinea_trinotella	HG992312.1	12070558	12078885	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
2269at7088	Melitaea_cinxia	HG992211.1	16773779	16779154	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
2287at7088	Tinea_trinotella	HG992312.1	11473757	11490465	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
2287at7088	Micropterix_aruncella	OX155973.1	15859768	15886803	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
2287at7088	Melitaea_cinxia	HG992211.1	16005005	16028260	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
2287at7088	Diarsia_rubi	OW026414.1	17547111	17590468	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
2424at7088	Limnephilus_rhombicus	OV815294.1	17297047	17312661	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
2424at7088	Glyphotaelius_pellucidus	OW386562.1	20214111	20222503	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
2424at7088	Tinea_trinotella	HG992312.1	9511341	9521459	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
2424at7088	Melitaea_cinxia	HG992211.1	13693298	13714627	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
2424at7088	Micropterix_aruncella	OX155973.1	2181803	2213091	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
2424at7088	Diarsia_rubi	OW026414.1	14944531	14953294	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
2543at7088	Glyphotaelius_pellucidus	OW386559.1	9257051	9259096	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
2543at7088	Tinea_trinotella	HG992312.1	3830425	3832461	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
2543at7088	Melitaea_cinxia	HG992211.1	6490840	6492864	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
2543at7088	Micropterix_aruncella	OX155968.1	1581275	1594722	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
2543at7088	Limnephilus_rhombicus	OV815292.1	2611978	2614023	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
2543at7088	Diarsia_rubi	OW026414.1	7953434	7955461	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
2568at7088	Diarsia_rubi	OW026414.1	23130406	23133004	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
2568at7088	Melitaea_cinxia	HG992211.1	20066089	20068542	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
2568at7088	Tinea_trinotella	HG992312.1	14851014	14854468	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
2568at7088	Micropterix_aruncella	OX155973.1	8972926	9000737	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
2568at7088	Limnephilus_rhombicus	OV815294.1	39641278	39644291	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
2618at7088	Limnephilus_rhombicus	OV815292.1	39394112	39634818	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
2618at7088	Glyphotaelius_pellucidus	OW386559.1	26993796	27158536	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
2618at7088	Diarsia_rubi	OW026414.1	10842591	10875955	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
2618at7088	Tinea_trinotella	HG992312.1	6427170	6465199	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
2618at7088	Melitaea_cinxia	HG992211.1	9498587	9552528	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
2618at7088	Micropterix_aruncella	OX155968.1	13551545	13602300	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
2643at7088	Limnephilus_rhombicus	OV815292.1	35758716	35799263	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
2643at7088	Diarsia_rubi	OW026414.1	12102019	12119168	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
2643at7088	Glyphotaelius_pellucidus	OW386559.1	15095774	15116738	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
2643at7088	Tinea_trinotella	HG992312.1	7471779	7487394	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
2643at7088	Micropterix_aruncella	OX155968.1	4032306	4062359	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
2643at7088	Melitaea_cinxia	HG992211.1	10852715	10874945	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
2699at7088	Melitaea_cinxia	HG992211.1	9108758	9137453	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
2699at7088	Glyphotaelius_pellucidus	OW386559.1	8022701	8035640	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
2699at7088	Limnephilus_rhombicus	OV815292.1	4592199	4610848	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
2699at7088	Diarsia_rubi	OW026414.1	10515607	10529794	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
2699at7088	Tinea_trinotella	HG992312.1	6117923	6131591	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
2699at7088	Micropterix_aruncella	OX155968.1	4839491	4863733	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
2718at7088	Micropterix_aruncella	OX155973.1	22277086	22316977	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
2718at7088	Limnephilus_rhombicus	OV815294.1	6404927	6439732	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
2718at7088	Melitaea_cinxia	HG992211.1	15287404	15297008	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
2718at7088	Glyphotaelius_pellucidus	OW386562.1	15176007	15200961	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
2718at7088	Tinea_trinotella	HG992312.1	10795480	10809566	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
2718at7088	Diarsia_rubi	OW026414.1	16678513	16687000	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
2756at7088	Limnephilus_rhombicus	OV815294.1	7608438	7661786	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
2756at7088	Diarsia_rubi	OW026414.1	16998702	17006834	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
2756at7088	Glyphotaelius_pellucidus	OW386562.1	14315334	14351833	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
2756at7088	Micropterix_aruncella	OX155973.1	19652265	19674078	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
2756at7088	Tinea_trinotella	HG992312.1	11094905	11113847	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
2756at7088	Melitaea_cinxia	HG992211.1	15575239	15589659	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
2758at7088	Glyphotaelius_pellucidus	OW386559.1	13081888	13084380	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
2758at7088	Limnephilus_rhombicus	OV815292.1	24918498	24920987	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
