chr	species	assigned_merian	prop_length	repeat_type	repeat_density	genome_repeat_density	scaled_repeat_density
LR990922.1	Noctua_fimbriata	M17.M20	0.0378636384591429	RC	37.78861	40.5424049350632	0.932076181976033
LR990922.1	Noctua_fimbriata	M17.M20	0.0378636384591429	LINE	37.78861	40.5424049350632	0.932076181976033
LR990922.1	Noctua_fimbriata	M17.M20	0.0378636384591429	DNA	37.78861	40.5424049350632	0.932076181976033
LR990922.1	Noctua_fimbriata	M17.M20	0.0378636384591429	SINE	37.78861	40.5424049350632	0.932076181976033
LR990923.1	Noctua_fimbriata	M2	0.0376692034840757	Unknown	33.49802	40.5424049350632	0.826246495580462
LR990923.1	Noctua_fimbriata	M2	0.0376692034840757	RC	33.49802	40.5424049350632	0.826246495580462
LR990923.1	Noctua_fimbriata	M2	0.0376692034840757	DNA	33.49802	40.5424049350632	0.826246495580462
LR990923.1	Noctua_fimbriata	M2	0.0376692034840757	LTR	33.49802	40.5424049350632	0.826246495580462
LR990923.1	Noctua_fimbriata	M2	0.0376692034840757	SINE	33.49802	40.5424049350632	0.826246495580462
LR990923.1	Noctua_fimbriata	M2	0.0376692034840757	LINE	33.49802	40.5424049350632	0.826246495580462
LR990923.1	Noctua_fimbriata	M2	0.0376692034840757	Other	33.49802	40.5424049350632	0.826246495580462
LR990924.1	Noctua_fimbriata	M18	0.0369926839957489	LTR	37.40802	40.5424049350632	0.922688727023383
LR990924.1	Noctua_fimbriata	M18	0.0369926839957489	DNA	37.40802	40.5424049350632	0.922688727023383
LR990924.1	Noctua_fimbriata	M18	0.0369926839957489	RC	37.40802	40.5424049350632	0.922688727023383
LR990924.1	Noctua_fimbriata	M18	0.0369926839957489	Unknown	37.40802	40.5424049350632	0.922688727023383
LR990924.1	Noctua_fimbriata	M18	0.0369926839957489	LINE	37.40802	40.5424049350632	0.922688727023383
LR990924.1	Noctua_fimbriata	M18	0.0369926839957489	Other	37.40802	40.5424049350632	0.922688727023383
LR990924.1	Noctua_fimbriata	M18	0.0369926839957489	SINE	37.40802	40.5424049350632	0.922688727023383
LR990925.1	Noctua_fimbriata	M9	0.0353885279374853	LTR	33.7319	40.5424049350632	0.832015270283754
LR990925.1	Noctua_fimbriata	M9	0.0353885279374853	SINE	33.7319	40.5424049350632	0.832015270283754
LR990925.1	Noctua_fimbriata	M9	0.0353885279374853	LINE	33.7319	40.5424049350632	0.832015270283754
LR990925.1	Noctua_fimbriata	M9	0.0353885279374853	Other	33.7319	40.5424049350632	0.832015270283754
LR990925.1	Noctua_fimbriata	M9	0.0353885279374853	Unknown	33.7319	40.5424049350632	0.832015270283754
LR990925.1	Noctua_fimbriata	M9	0.0353885279374853	RC	33.7319	40.5424049350632	0.832015270283754
LR990925.1	Noctua_fimbriata	M9	0.0353885279374853	DNA	33.7319	40.5424049350632	0.832015270283754
LR990926.1	Noctua_fimbriata	M7	0.035244605599829	Unknown	38.56181	40.5424049350632	0.95114757158004
LR990926.1	Noctua_fimbriata	M7	0.035244605599829	LTR	38.56181	40.5424049350632	0.95114757158004
LR990926.1	Noctua_fimbriata	M7	0.035244605599829	SINE	38.56181	40.5424049350632	0.95114757158004
LR990926.1	Noctua_fimbriata	M7	0.035244605599829	DNA	38.56181	40.5424049350632	0.95114757158004
LR990926.1	Noctua_fimbriata	M7	0.035244605599829	RC	38.56181	40.5424049350632	0.95114757158004
LR990926.1	Noctua_fimbriata	M7	0.035244605599829	LINE	38.56181	40.5424049350632	0.95114757158004
LR990926.1	Noctua_fimbriata	M7	0.035244605599829	Other	38.56181	40.5424049350632	0.95114757158004
LR990927.1	Noctua_fimbriata	M12	0.0350375198155648	Other	35.15977	40.5424049350632	0.867234443943704
LR990927.1	Noctua_fimbriata	M12	0.0350375198155648	RC	35.15977	40.5424049350632	0.867234443943704
LR990927.1	Noctua_fimbriata	M12	0.0350375198155648	SINE	35.15977	40.5424049350632	0.867234443943704
LR990927.1	Noctua_fimbriata	M12	0.0350375198155648	LINE	35.15977	40.5424049350632	0.867234443943704
LR990927.1	Noctua_fimbriata	M12	0.0350375198155648	DNA	35.15977	40.5424049350632	0.867234443943704
LR990927.1	Noctua_fimbriata	M12	0.0350375198155648	LTR	35.15977	40.5424049350632	0.867234443943704
LR990927.1	Noctua_fimbriata	M12	0.0350375198155648	Unknown	35.15977	40.5424049350632	0.867234443943704
LR990928.1	Noctua_fimbriata	M1	0.0347905859859699	DNA	33.12216	40.5424049350632	0.816975708595773
LR990928.1	Noctua_fimbriata	M1	0.0347905859859699	SINE	33.12216	40.5424049350632	0.816975708595773
LR990928.1	Noctua_fimbriata	M1	0.0347905859859699	RC	33.12216	40.5424049350632	0.816975708595773
LR990928.1	Noctua_fimbriata	M1	0.0347905859859699	Other	33.12216	40.5424049350632	0.816975708595773
LR990928.1	Noctua_fimbriata	M1	0.0347905859859699	LINE	33.12216	40.5424049350632	0.816975708595773
LR990928.1	Noctua_fimbriata	M1	0.0347905859859699	Unknown	33.12216	40.5424049350632	0.816975708595773
LR990928.1	Noctua_fimbriata	M1	0.0347905859859699	LTR	33.12216	40.5424049350632	0.816975708595773
LR990929.1	Noctua_fimbriata	M23	0.0343275552186653	SINE	43.14024	40.5424049350632	1.06407698480388
LR990929.1	Noctua_fimbriata	M23	0.0343275552186653	Unknown	43.14024	40.5424049350632	1.06407698480388
LR990929.1	Noctua_fimbriata	M23	0.0343275552186653	Other	43.14024	40.5424049350632	1.06407698480388
LR990929.1	Noctua_fimbriata	M23	0.0343275552186653	LTR	43.14024	40.5424049350632	1.06407698480388
LR990929.1	Noctua_fimbriata	M23	0.0343275552186653	DNA	43.14024	40.5424049350632	1.06407698480388
LR990929.1	Noctua_fimbriata	M23	0.0343275552186653	RC	43.14024	40.5424049350632	1.06407698480388
LR990929.1	Noctua_fimbriata	M23	0.0343275552186653	LINE	43.14024	40.5424049350632	1.06407698480388
LR990930.1	Noctua_fimbriata	M3	0.034255349257289	Unknown	32.45638	40.5424049350632	0.800553890475551
LR990930.1	Noctua_fimbriata	M3	0.034255349257289	RC	32.45638	40.5424049350632	0.800553890475551
LR990930.1	Noctua_fimbriata	M3	0.034255349257289	SINE	32.45638	40.5424049350632	0.800553890475551
LR990930.1	Noctua_fimbriata	M3	0.034255349257289	Other	32.45638	40.5424049350632	0.800553890475551
LR990930.1	Noctua_fimbriata	M3	0.034255349257289	DNA	32.45638	40.5424049350632	0.800553890475551
LR990930.1	Noctua_fimbriata	M3	0.034255349257289	LINE	32.45638	40.5424049350632	0.800553890475551
LR990930.1	Noctua_fimbriata	M3	0.034255349257289	LTR	32.45638	40.5424049350632	0.800553890475551
LR990931.1	Noctua_fimbriata	M8	0.0340030021149031	RC	33.54697	40.5424049350632	0.827453873388424
LR990931.1	Noctua_fimbriata	M8	0.0340030021149031	SINE	33.54697	40.5424049350632	0.827453873388424
LR990931.1	Noctua_fimbriata	M8	0.0340030021149031	Other	33.54697	40.5424049350632	0.827453873388424
LR990931.1	Noctua_fimbriata	M8	0.0340030021149031	LTR	33.54697	40.5424049350632	0.827453873388424
LR990931.1	Noctua_fimbriata	M8	0.0340030021149031	LINE	33.54697	40.5424049350632	0.827453873388424
LR990931.1	Noctua_fimbriata	M8	0.0340030021149031	Unknown	33.54697	40.5424049350632	0.827453873388424
LR990931.1	Noctua_fimbriata	M8	0.0340030021149031	DNA	33.54697	40.5424049350632	0.827453873388424
LR990932.1	Noctua_fimbriata	M5	0.0331851650210161	LINE	34.26845	40.5424049350632	0.845249561659892
LR990932.1	Noctua_fimbriata	M5	0.0331851650210161	Unknown	34.26845	40.5424049350632	0.845249561659892
LR990932.1	Noctua_fimbriata	M5	0.0331851650210161	Other	34.26845	40.5424049350632	0.845249561659892
LR990932.1	Noctua_fimbriata	M5	0.0331851650210161	LTR	34.26845	40.5424049350632	0.845249561659892
LR990932.1	Noctua_fimbriata	M5	0.0331851650210161	DNA	34.26845	40.5424049350632	0.845249561659892
LR990932.1	Noctua_fimbriata	M5	0.0331851650210161	RC	34.26845	40.5424049350632	0.845249561659892
LR990932.1	Noctua_fimbriata	M5	0.0331851650210161	SINE	34.26845	40.5424049350632	0.845249561659892
LR990933.1	Noctua_fimbriata	M21	0.0330764945525905	RC	37.1037	40.5424049350632	0.915182512222179
LR990933.1	Noctua_fimbriata	M21	0.0330764945525905	Unknown	37.1037	40.5424049350632	0.915182512222179
LR990933.1	Noctua_fimbriata	M21	0.0330764945525905	SINE	37.1037	40.5424049350632	0.915182512222179
LR990933.1	Noctua_fimbriata	M21	0.0330764945525905	Other	37.1037	40.5424049350632	0.915182512222179
LR990933.1	Noctua_fimbriata	M21	0.0330764945525905	DNA	37.1037	40.5424049350632	0.915182512222179
LR990933.1	Noctua_fimbriata	M21	0.0330764945525905	LINE	37.1037	40.5424049350632	0.915182512222179
LR990933.1	Noctua_fimbriata	M21	0.0330764945525905	LTR	37.1037	40.5424049350632	0.915182512222179
LR990934.1	Noctua_fimbriata	M14	0.033064436123937	Other	45.14262	40.5424049350632	1.11346675344753
LR990934.1	Noctua_fimbriata	M14	0.033064436123937	Unknown	45.14262	40.5424049350632	1.11346675344753
LR990934.1	Noctua_fimbriata	M14	0.033064436123937	LTR	45.14262	40.5424049350632	1.11346675344753
LR990934.1	Noctua_fimbriata	M14	0.033064436123937	RC	45.14262	40.5424049350632	1.11346675344753
LR990934.1	Noctua_fimbriata	M14	0.033064436123937	LINE	45.14262	40.5424049350632	1.11346675344753
LR990934.1	Noctua_fimbriata	M14	0.033064436123937	DNA	45.14262	40.5424049350632	1.11346675344753
LR990934.1	Noctua_fimbriata	M14	0.033064436123937	SINE	45.14262	40.5424049350632	1.11346675344753
LR990935.1	Noctua_fimbriata	M19	0.0330030080038626	DNA	45.24277	40.5424049350632	1.11593700651122
LR990935.1	Noctua_fimbriata	M19	0.0330030080038626	Unknown	45.24277	40.5424049350632	1.11593700651122
LR990935.1	Noctua_fimbriata	M19	0.0330030080038626	LINE	45.24277	40.5424049350632	1.11593700651122
LR990935.1	Noctua_fimbriata	M19	0.0330030080038626	Other	45.24277	40.5424049350632	1.11593700651122
LR990935.1	Noctua_fimbriata	M19	0.0330030080038626	RC	45.24277	40.5424049350632	1.11593700651122
LR990935.1	Noctua_fimbriata	M19	0.0330030080038626	SINE	45.24277	40.5424049350632	1.11593700651122
LR990935.1	Noctua_fimbriata	M19	0.0330030080038626	LTR	45.24277	40.5424049350632	1.11593700651122
LR990936.1	Noctua_fimbriata	M11	0.032557328759598	LTR	37.9507	40.5424049350632	0.936074218112755
LR990936.1	Noctua_fimbriata	M11	0.032557328759598	DNA	37.9507	40.5424049350632	0.936074218112755
LR990936.1	Noctua_fimbriata	M11	0.032557328759598	RC	37.9507	40.5424049350632	0.936074218112755
LR990936.1	Noctua_fimbriata	M11	0.032557328759598	Unknown	37.9507	40.5424049350632	0.936074218112755
LR990936.1	Noctua_fimbriata	M11	0.032557328759598	Other	37.9507	40.5424049350632	0.936074218112755
LR990936.1	Noctua_fimbriata	M11	0.032557328759598	LINE	37.9507	40.5424049350632	0.936074218112755
LR990936.1	Noctua_fimbriata	M11	0.032557328759598	SINE	37.9507	40.5424049350632	0.936074218112755
LR990937.1	Noctua_fimbriata	M16	0.0322229212312637	LTR	33.2278	40.5424049350632	0.819581375431995
LR990937.1	Noctua_fimbriata	M16	0.0322229212312637	SINE	33.2278	40.5424049350632	0.819581375431995
LR990937.1	Noctua_fimbriata	M16	0.0322229212312637	Unknown	33.2278	40.5424049350632	0.819581375431995
LR990937.1	Noctua_fimbriata	M16	0.0322229212312637	DNA	33.2278	40.5424049350632	0.819581375431995
LR990937.1	Noctua_fimbriata	M16	0.0322229212312637	Other	33.2278	40.5424049350632	0.819581375431995
LR990937.1	Noctua_fimbriata	M16	0.0322229212312637	RC	33.2278	40.5424049350632	0.819581375431995
LR990937.1	Noctua_fimbriata	M16	0.0322229212312637	LINE	33.2278	40.5424049350632	0.819581375431995
LR990938.1	Noctua_fimbriata	M6	0.0319529734175503	LTR	35.45021	40.5424049350632	0.874398301156052
LR990938.1	Noctua_fimbriata	M6	0.0319529734175503	SINE	35.45021	40.5424049350632	0.874398301156052
LR990938.1	Noctua_fimbriata	M6	0.0319529734175503	Other	35.45021	40.5424049350632	0.874398301156052
LR990938.1	Noctua_fimbriata	M6	0.0319529734175503	DNA	35.45021	40.5424049350632	0.874398301156052
LR990938.1	Noctua_fimbriata	M6	0.0319529734175503	LINE	35.45021	40.5424049350632	0.874398301156052
LR990938.1	Noctua_fimbriata	M6	0.0319529734175503	Unknown	35.45021	40.5424049350632	0.874398301156052
LR990938.1	Noctua_fimbriata	M6	0.0319529734175503	RC	35.45021	40.5424049350632	0.874398301156052
LR990939.1	Noctua_fimbriata	M10	0.0318978837692923	RC	38.73352	40.5424049350632	0.955382890137857
LR990939.1	Noctua_fimbriata	M10	0.0318978837692923	Unknown	38.73352	40.5424049350632	0.955382890137857
LR990939.1	Noctua_fimbriata	M10	0.0318978837692923	DNA	38.73352	40.5424049350632	0.955382890137857
LR990939.1	Noctua_fimbriata	M10	0.0318978837692923	SINE	38.73352	40.5424049350632	0.955382890137857
LR990939.1	Noctua_fimbriata	M10	0.0318978837692923	Other	38.73352	40.5424049350632	0.955382890137857
LR990939.1	Noctua_fimbriata	M10	0.0318978837692923	LTR	38.73352	40.5424049350632	0.955382890137857
LR990939.1	Noctua_fimbriata	M10	0.0318978837692923	LINE	38.73352	40.5424049350632	0.955382890137857
LR990940.1	Noctua_fimbriata	M15	0.0308160557707465	Unknown	36.19857	40.5424049350632	0.892856998936775
LR990940.1	Noctua_fimbriata	M15	0.0308160557707465	SINE	36.19857	40.5424049350632	0.892856998936775
LR990940.1	Noctua_fimbriata	M15	0.0308160557707465	RC	36.19857	40.5424049350632	0.892856998936775
LR990940.1	Noctua_fimbriata	M15	0.0308160557707465	Other	36.19857	40.5424049350632	0.892856998936775
LR990940.1	Noctua_fimbriata	M15	0.0308160557707465	LTR	36.19857	40.5424049350632	0.892856998936775
LR990940.1	Noctua_fimbriata	M15	0.0308160557707465	DNA	36.19857	40.5424049350632	0.892856998936775
LR990940.1	Noctua_fimbriata	M15	0.0308160557707465	LINE	36.19857	40.5424049350632	0.892856998936775
LR990941.1	Noctua_fimbriata	M4	0.0308126251904808	Other	33.68109	40.5424049350632	0.830762014585643
LR990941.1	Noctua_fimbriata	M4	0.0308126251904808	LINE	33.68109	40.5424049350632	0.830762014585643
LR990941.1	Noctua_fimbriata	M4	0.0308126251904808	Unknown	33.68109	40.5424049350632	0.830762014585643
LR990941.1	Noctua_fimbriata	M4	0.0308126251904808	RC	33.68109	40.5424049350632	0.830762014585643
LR990941.1	Noctua_fimbriata	M4	0.0308126251904808	LTR	33.68109	40.5424049350632	0.830762014585643
LR990941.1	Noctua_fimbriata	M4	0.0308126251904808	SINE	33.68109	40.5424049350632	0.830762014585643
LR990941.1	Noctua_fimbriata	M4	0.0308126251904808	DNA	33.68109	40.5424049350632	0.830762014585643
LR990942.1	Noctua_fimbriata	M22	0.0307792044740481	LINE	35.82115	40.5424049350632	0.883547733721637
LR990942.1	Noctua_fimbriata	M22	0.0307792044740481	LTR	35.82115	40.5424049350632	0.883547733721637
LR990942.1	Noctua_fimbriata	M22	0.0307792044740481	Other	35.82115	40.5424049350632	0.883547733721637
LR990942.1	Noctua_fimbriata	M22	0.0307792044740481	SINE	35.82115	40.5424049350632	0.883547733721637
LR990942.1	Noctua_fimbriata	M22	0.0307792044740481	RC	35.82115	40.5424049350632	0.883547733721637
LR990942.1	Noctua_fimbriata	M22	0.0307792044740481	Unknown	35.82115	40.5424049350632	0.883547733721637
LR990942.1	Noctua_fimbriata	M22	0.0307792044740481	DNA	35.82115	40.5424049350632	0.883547733721637
LR990943.1	Noctua_fimbriata	M24	0.0300483584629871	Unknown	46.92074	40.5424049350632	1.15732502980899
LR990943.1	Noctua_fimbriata	M24	0.0300483584629871	DNA	46.92074	40.5424049350632	1.15732502980899
LR990943.1	Noctua_fimbriata	M24	0.0300483584629871	SINE	46.92074	40.5424049350632	1.15732502980899
LR990943.1	Noctua_fimbriata	M24	0.0300483584629871	RC	46.92074	40.5424049350632	1.15732502980899
LR990943.1	Noctua_fimbriata	M24	0.0300483584629871	LINE	46.92074	40.5424049350632	1.15732502980899
LR990943.1	Noctua_fimbriata	M24	0.0300483584629871	LTR	46.92074	40.5424049350632	1.15732502980899
LR990943.1	Noctua_fimbriata	M24	0.0300483584629871	Other	46.92074	40.5424049350632	1.15732502980899
LR990944.1	Noctua_fimbriata	M13	0.0283249579435948	Unknown	37.3451	40.5424049350632	0.921136771728655
LR990944.1	Noctua_fimbriata	M13	0.0283249579435948	SINE	37.3451	40.5424049350632	0.921136771728655
LR990944.1	Noctua_fimbriata	M13	0.0283249579435948	RC	37.3451	40.5424049350632	0.921136771728655
LR990944.1	Noctua_fimbriata	M13	0.0283249579435948	LTR	37.3451	40.5424049350632	0.921136771728655
LR990944.1	Noctua_fimbriata	M13	0.0283249579435948	LINE	37.3451	40.5424049350632	0.921136771728655
LR990944.1	Noctua_fimbriata	M13	0.0283249579435948	DNA	37.3451	40.5424049350632	0.921136771728655
LR990944.1	Noctua_fimbriata	M13	0.0283249579435948	Other	37.3451	40.5424049350632	0.921136771728655
LR990945.1	Noctua_fimbriata	M26	0.0277471813227014	DNA	47.34266	40.5424049350632	1.16773191121318
LR990945.1	Noctua_fimbriata	M26	0.0277471813227014	LINE	47.34266	40.5424049350632	1.16773191121318
LR990945.1	Noctua_fimbriata	M26	0.0277471813227014	SINE	47.34266	40.5424049350632	1.16773191121318
LR990945.1	Noctua_fimbriata	M26	0.0277471813227014	Other	47.34266	40.5424049350632	1.16773191121318
LR990945.1	Noctua_fimbriata	M26	0.0277471813227014	LTR	47.34266	40.5424049350632	1.16773191121318
LR990945.1	Noctua_fimbriata	M26	0.0277471813227014	Unknown	47.34266	40.5424049350632	1.16773191121318
LR990945.1	Noctua_fimbriata	M26	0.0277471813227014	RC	47.34266	40.5424049350632	1.16773191121318
LR990946.1	Noctua_fimbriata	M28	0.0230524853691588	LINE	39.2928	40.5424049350632	0.969177829064046
LR990946.1	Noctua_fimbriata	M28	0.0230524853691588	DNA	39.2928	40.5424049350632	0.969177829064046
LR990946.1	Noctua_fimbriata	M28	0.0230524853691588	RC	39.2928	40.5424049350632	0.969177829064046
LR990946.1	Noctua_fimbriata	M28	0.0230524853691588	Unknown	39.2928	40.5424049350632	0.969177829064046
LR990946.1	Noctua_fimbriata	M28	0.0230524853691588	LTR	39.2928	40.5424049350632	0.969177829064046
LR990946.1	Noctua_fimbriata	M28	0.0230524853691588	SINE	39.2928	40.5424049350632	0.969177829064046
LR990946.1	Noctua_fimbriata	M28	0.0230524853691588	Other	39.2928	40.5424049350632	0.969177829064046
LR990947.1	Noctua_fimbriata	M27	0.0229598492482116	Unknown	44.45819	40.5424049350632	1.0965849231492
LR990947.1	Noctua_fimbriata	M27	0.0229598492482116	LTR	44.45819	40.5424049350632	1.0965849231492
LR990947.1	Noctua_fimbriata	M27	0.0229598492482116	Other	44.45819	40.5424049350632	1.0965849231492
LR990947.1	Noctua_fimbriata	M27	0.0229598492482116	SINE	44.45819	40.5424049350632	1.0965849231492
LR990947.1	Noctua_fimbriata	M27	0.0229598492482116	LINE	44.45819	40.5424049350632	1.0965849231492
LR990947.1	Noctua_fimbriata	M27	0.0229598492482116	RC	44.45819	40.5424049350632	1.0965849231492
LR990947.1	Noctua_fimbriata	M27	0.0229598492482116	DNA	44.45819	40.5424049350632	1.0965849231492
LR990948.1	Noctua_fimbriata	M25	0.0228139929623101	DNA	54.93296	40.5424049350632	1.35495070132091
LR990948.1	Noctua_fimbriata	M25	0.0228139929623101	LTR	54.93296	40.5424049350632	1.35495070132091
LR990948.1	Noctua_fimbriata	M25	0.0228139929623101	LINE	54.93296	40.5424049350632	1.35495070132091
LR990948.1	Noctua_fimbriata	M25	0.0228139929623101	SINE	54.93296	40.5424049350632	1.35495070132091
LR990948.1	Noctua_fimbriata	M25	0.0228139929623101	Other	54.93296	40.5424049350632	1.35495070132091
LR990948.1	Noctua_fimbriata	M25	0.0228139929623101	RC	54.93296	40.5424049350632	1.35495070132091
LR990948.1	Noctua_fimbriata	M25	0.0228139929623101	Unknown	54.93296	40.5424049350632	1.35495070132091
LR990949.1	Noctua_fimbriata	M30	0.0207442031469415	LTR	58.88328	40.5424049350632	1.45238744702771
LR990949.1	Noctua_fimbriata	M30	0.0207442031469415	Other	58.88328	40.5424049350632	1.45238744702771
LR990949.1	Noctua_fimbriata	M30	0.0207442031469415	DNA	58.88328	40.5424049350632	1.45238744702771
LR990949.1	Noctua_fimbriata	M30	0.0207442031469415	SINE	58.88328	40.5424049350632	1.45238744702771
LR990949.1	Noctua_fimbriata	M30	0.0207442031469415	RC	58.88328	40.5424049350632	1.45238744702771
LR990949.1	Noctua_fimbriata	M30	0.0207442031469415	Unknown	58.88328	40.5424049350632	1.45238744702771
LR990949.1	Noctua_fimbriata	M30	0.0207442031469415	LINE	58.88328	40.5424049350632	1.45238744702771
LR990950.1	Noctua_fimbriata	M31	0.0205580963453988	LTR	62.76819	40.5424049350632	1.54821082026426
LR990950.1	Noctua_fimbriata	M31	0.0205580963453988	SINE	62.76819	40.5424049350632	1.54821082026426
LR990950.1	Noctua_fimbriata	M31	0.0205580963453988	LINE	62.76819	40.5424049350632	1.54821082026426
LR990950.1	Noctua_fimbriata	M31	0.0205580963453988	DNA	62.76819	40.5424049350632	1.54821082026426
LR990950.1	Noctua_fimbriata	M31	0.0205580963453988	Unknown	62.76819	40.5424049350632	1.54821082026426
LR990950.1	Noctua_fimbriata	M31	0.0205580963453988	Other	62.76819	40.5424049350632	1.54821082026426
LR990950.1	Noctua_fimbriata	M31	0.0205580963453988	RC	62.76819	40.5424049350632	1.54821082026426
LR990951.1	Noctua_fimbriata	M29	0.0187977992296196	DNA	54.96128	40.5424049350632	1.35564922919673
LR990951.1	Noctua_fimbriata	M29	0.0187977992296196	LTR	54.96128	40.5424049350632	1.35564922919673
LR990951.1	Noctua_fimbriata	M29	0.0187977992296196	SINE	54.96128	40.5424049350632	1.35564922919673
LR990951.1	Noctua_fimbriata	M29	0.0187977992296196	Other	54.96128	40.5424049350632	1.35564922919673
LR990951.1	Noctua_fimbriata	M29	0.0187977992296196	Unknown	54.96128	40.5424049350632	1.35564922919673
LR990951.1	Noctua_fimbriata	M29	0.0187977992296196	LINE	54.96128	40.5424049350632	1.35564922919673
LR990951.1	Noctua_fimbriata	M29	0.0187977992296196	RC	54.96128	40.5424049350632	1.35564922919673
LR990954.1	Craniophora_ligustri	MZ	0.0486699656447728	LINE	29.81808	29.625174521842	1.0065115389621
LR990954.1	Craniophora_ligustri	MZ	0.0486699656447728	Unknown	29.81808	29.625174521842	1.0065115389621
LR990954.1	Craniophora_ligustri	MZ	0.0486699656447728	LTR	29.81808	29.625174521842	1.0065115389621
LR990954.1	Craniophora_ligustri	MZ	0.0486699656447728	SINE	29.81808	29.625174521842	1.0065115389621
LR990954.1	Craniophora_ligustri	MZ	0.0486699656447728	DNA	29.81808	29.625174521842	1.0065115389621
LR990954.1	Craniophora_ligustri	MZ	0.0486699656447728	Other	29.81808	29.625174521842	1.0065115389621
LR990954.1	Craniophora_ligustri	MZ	0.0486699656447728	RC	29.81808	29.625174521842	1.0065115389621
LR990955.1	Craniophora_ligustri	M2	0.0420705109326355	DNA	25.07043	29.625174521842	0.846254255194889
LR990955.1	Craniophora_ligustri	M2	0.0420705109326355	LINE	25.07043	29.625174521842	0.846254255194889
LR990955.1	Craniophora_ligustri	M2	0.0420705109326355	Other	25.07043	29.625174521842	0.846254255194889
LR990955.1	Craniophora_ligustri	M2	0.0420705109326355	SINE	25.07043	29.625174521842	0.846254255194889
LR990955.1	Craniophora_ligustri	M2	0.0420705109326355	RC	25.07043	29.625174521842	0.846254255194889
LR990955.1	Craniophora_ligustri	M2	0.0420705109326355	LTR	25.07043	29.625174521842	0.846254255194889
LR990955.1	Craniophora_ligustri	M2	0.0420705109326355	Unknown	25.07043	29.625174521842	0.846254255194889
LR990956.1	Craniophora_ligustri	M1	0.0396237355160872	LINE	23.78802	29.625174521842	0.802966408939182
LR990956.1	Craniophora_ligustri	M1	0.0396237355160872	LTR	23.78802	29.625174521842	0.802966408939182
LR990956.1	Craniophora_ligustri	M1	0.0396237355160872	DNA	23.78802	29.625174521842	0.802966408939182
LR990956.1	Craniophora_ligustri	M1	0.0396237355160872	Unknown	23.78802	29.625174521842	0.802966408939182
LR990956.1	Craniophora_ligustri	M1	0.0396237355160872	Other	23.78802	29.625174521842	0.802966408939182
LR990956.1	Craniophora_ligustri	M1	0.0396237355160872	SINE	23.78802	29.625174521842	0.802966408939182
LR990956.1	Craniophora_ligustri	M1	0.0396237355160872	RC	23.78802	29.625174521842	0.802966408939182
LR990957.1	Craniophora_ligustri	M17.M20	0.039068654359892	DNA	25.72535	29.625174521842	0.868361129181982
LR990957.1	Craniophora_ligustri	M17.M20	0.039068654359892	RC	25.72535	29.625174521842	0.868361129181982
LR990957.1	Craniophora_ligustri	M17.M20	0.039068654359892	LTR	25.72535	29.625174521842	0.868361129181982
LR990957.1	Craniophora_ligustri	M17.M20	0.039068654359892	LINE	25.72535	29.625174521842	0.868361129181982
LR990957.1	Craniophora_ligustri	M17.M20	0.039068654359892	Unknown	25.72535	29.625174521842	0.868361129181982
LR990957.1	Craniophora_ligustri	M17.M20	0.039068654359892	SINE	25.72535	29.625174521842	0.868361129181982
LR990957.1	Craniophora_ligustri	M17.M20	0.039068654359892	Other	25.72535	29.625174521842	0.868361129181982
LR990958.1	Craniophora_ligustri	M3	0.0381827784241355	Other	22.29098	29.625174521842	0.752433710848365
LR990958.1	Craniophora_ligustri	M3	0.0381827784241355	DNA	22.29098	29.625174521842	0.752433710848365
LR990958.1	Craniophora_ligustri	M3	0.0381827784241355	LTR	22.29098	29.625174521842	0.752433710848365
LR990958.1	Craniophora_ligustri	M3	0.0381827784241355	LINE	22.29098	29.625174521842	0.752433710848365
LR990958.1	Craniophora_ligustri	M3	0.0381827784241355	SINE	22.29098	29.625174521842	0.752433710848365
LR990958.1	Craniophora_ligustri	M3	0.0381827784241355	RC	22.29098	29.625174521842	0.752433710848365
LR990958.1	Craniophora_ligustri	M3	0.0381827784241355	Unknown	22.29098	29.625174521842	0.752433710848365
LR990959.1	Craniophora_ligustri	M9	0.0377934553935765	SINE	24.87453	29.625174521842	0.839641635922197
LR990959.1	Craniophora_ligustri	M9	0.0377934553935765	Unknown	24.87453	29.625174521842	0.839641635922197
LR990959.1	Craniophora_ligustri	M9	0.0377934553935765	DNA	24.87453	29.625174521842	0.839641635922197
LR990959.1	Craniophora_ligustri	M9	0.0377934553935765	Other	24.87453	29.625174521842	0.839641635922197
LR990959.1	Craniophora_ligustri	M9	0.0377934553935765	RC	24.87453	29.625174521842	0.839641635922197
LR990959.1	Craniophora_ligustri	M9	0.0377934553935765	LINE	24.87453	29.625174521842	0.839641635922197
LR990959.1	Craniophora_ligustri	M9	0.0377934553935765	LTR	24.87453	29.625174521842	0.839641635922197
LR990960.1	Craniophora_ligustri	M8	0.03736040569779	LTR	24.82527	29.625174521842	0.837978860907532
LR990960.1	Craniophora_ligustri	M8	0.03736040569779	LINE	24.82527	29.625174521842	0.837978860907532
LR990960.1	Craniophora_ligustri	M8	0.03736040569779	Other	24.82527	29.625174521842	0.837978860907532
LR990960.1	Craniophora_ligustri	M8	0.03736040569779	DNA	24.82527	29.625174521842	0.837978860907532
LR990960.1	Craniophora_ligustri	M8	0.03736040569779	RC	24.82527	29.625174521842	0.837978860907532
LR990960.1	Craniophora_ligustri	M8	0.03736040569779	Unknown	24.82527	29.625174521842	0.837978860907532
